#    s        x        y     Ue/Vinf    Dstar     Theta      Cf
   0.70037  0.30891  0.09328  1.48501  0.000924  0.000659  0.006347
   0.71328  0.29602  0.09244  1.49165  0.000885  0.000630  0.006451
   0.72617  0.28317  0.09149  1.49877  0.000846  0.000602  0.006565
   0.73903  0.27036  0.09044  1.50640  0.000806  0.000573  0.006692
   0.75185  0.25759  0.08928  1.51371  0.000768  0.000544  0.006810
   0.76463  0.24487  0.08801  1.52216  0.000728  0.000515  0.006954
   0.77736  0.23222  0.08663  1.53079  0.000688  0.000486  0.007102
   0.79002  0.21964  0.08514  1.54016  0.000648  0.000457  0.007269
   0.80262  0.20715  0.08353  1.54987  0.000608  0.000428  0.007444
   0.81513  0.19476  0.08181  1.56026  0.000569  0.000399  0.007635
   0.82754  0.18248  0.07996  1.57161  0.000528  0.000370  0.007853
   0.83983  0.17035  0.07800  1.58378  0.000488  0.000341  0.008096
   0.85197  0.15839  0.07592  1.59667  0.000448  0.000312  0.008364
   0.86394  0.14663  0.07371  1.61098  0.000407  0.000283  0.008687
   0.87568  0.13512  0.07139  1.62628  0.000367  0.000255  0.009066
   0.88714  0.12392  0.06895  1.64313  0.000326  0.000226  0.009546
   0.89828  0.11308  0.06642  1.66069  0.000286  0.000199  0.010132
   0.90901  0.10267  0.06379  1.67998  0.000245  0.000171  0.010884
   0.91928  0.09276  0.06107  1.69789  0.000210  0.000145  0.011494
   0.92904  0.08341  0.05830  1.71531  0.000186  0.000122  0.010805
   0.93822  0.07466  0.05549  1.73722  0.000190  0.000103  0.006888
   0.94678  0.06658  0.05267  1.78023  0.000266  0.000088  0.001047
   0.95471  0.05917  0.04987  1.79817  0.000267  0.000083  0.000712
   0.96200  0.05243  0.04710  1.81602  0.000253  0.000078  0.000726
   0.96866  0.04634  0.04441  1.83619  0.000229  0.000073  0.000996
   0.97471  0.04087  0.04180  1.85622  0.000206  0.000068  0.001347
   0.98022  0.03597  0.03928  1.87478  0.000188  0.000063  0.001662
   0.98524  0.03159  0.03683  1.89152  0.000176  0.000059  0.001834
   0.98982  0.02766  0.03448  1.90886  0.000163  0.000055  0.002086
   0.99400  0.02415  0.03222  1.92668  0.000149  0.000052  0.002482
   0.99783  0.02100  0.03003  1.94434  0.000135  0.000048  0.003071
   1.00136  0.01818  0.02792  1.95890  0.000124  0.000045  0.003509
   1.00461  0.01565  0.02586  1.97310  0.000114  0.000042  0.004122
   1.00764  0.01338  0.02387  1.98650  0.000102  0.000039  0.005126
   1.01045  0.01135  0.02192  1.99543  0.000091  0.000036  0.006454
   1.01309  0.00954  0.02000  1.99448  0.000083  0.000034  0.007525
   1.01556  0.00794  0.01812  1.98626  0.000077  0.000032  0.008637
   1.01790  0.00652  0.01626  1.96722  0.000074  0.000031  0.008756
   1.02011  0.00525  0.01445  1.94982  0.000071  0.000029  0.009111
   1.02220  0.00414  0.01267  1.93166  0.000067  0.000028  0.009616
   1.02419  0.00317  0.01093  1.91082  0.000064  0.000026  0.009965
   1.02609  0.00233  0.00923  1.88930  0.000060  0.000025  0.010471
   1.02790  0.00162  0.00757  1.86530  0.000058  0.000024  0.010394
   1.02964  0.00103  0.00593  1.84577  0.000052  0.000022  0.012011
   1.03130  0.00057  0.00434  1.81285  0.000050  0.000021  0.012201
   1.03290  0.00025  0.00277  1.77888  0.000044  0.000019  0.014421
   1.03443  0.00006  0.00125  1.71936  0.000041  0.000018  0.016001
   1.03594  0.00002 -0.00026  1.64115  0.000040  0.000017  0.015092
   1.03743  0.00010 -0.00175  1.57698  0.000039  0.000016  0.013198
   1.03894  0.00035 -0.00324  1.51824  0.000032  0.000014  0.017143
   1.04048  0.00085 -0.00470  1.37211  0.000027  0.000012  0.020074
   1.04208  0.00164 -0.00608  1.14552  0.000027  0.000012  0.016825
   1.04372  0.00270 -0.00733  0.90120  0.000029  0.000013  0.013429
   1.04544  0.00399 -0.00848  0.67732  0.000034  0.000016  0.008198
   1.04725  0.00543 -0.00957  0.51338  0.000039  0.000018  0.005490
   1.04916  0.00702 -0.01063  0.38011  0.000043  0.000020  0.003584
   1.05118  0.00876 -0.01164  0.26889  0.000047  0.000021  0.002320
   1.05332  0.01066 -0.01263  0.16678  0.000050  0.000023  0.001365
   1.05562  0.01275 -0.01360  0.07687  0.000057  0.000025  0.000542
   1.05809  0.01502 -0.01456  0.00146  0.000063  0.000028  0.000009
   1.06075  0.01750 -0.01552 -0.06932  0.000063  0.000028  0.000440
   1.06364  0.02023 -0.01649 -0.13169  0.000073  0.000032  0.000700
   1.06680  0.02323 -0.01747 -0.19014  0.000075  0.000034  0.001021
   1.07026  0.02655 -0.01846 -0.24139  0.000085  0.000037  0.001070
   1.07409  0.03024 -0.01947 -0.29443  0.000085  0.000038  0.001405
   1.07834  0.03436 -0.02051 -0.33859  0.000099  0.000042  0.001247
   1.08310  0.03901 -0.02158 -0.38244  0.000101  0.000045  0.001503
   1.08846  0.04425 -0.02268 -0.42409  0.000112  0.000048  0.001418
   1.09452  0.05019 -0.02383 -0.46235  0.000119  0.000052  0.001468
   1.10136  0.05694 -0.02501 -0.50018  0.000128  0.000056  0.001473
   1.10909  0.06457 -0.02622 -0.53434  0.000139  0.000060  0.001416
   1.11775  0.07314 -0.02745 -0.56717  0.000149  0.000064  0.001417
   1.12734  0.08265 -0.02868 -0.59724  0.000161  0.000069  0.001359
   1.13781  0.09305 -0.02989 -0.62435  0.000173  0.000074  0.001311
   1.14905  0.10423 -0.03107 -0.64940  0.000184  0.000079  0.001276
   1.16090  0.11602 -0.03221 -0.67239  0.000196  0.000084  0.001240
   1.17321  0.12828 -0.03329 -0.69276  0.000208  0.000089  0.001193
   1.18586  0.14089 -0.03430 -0.71122  0.000219  0.000093  0.001160
   1.19877  0.15377 -0.03524 -0.72780  0.000231  0.000098  0.001123
   1.21188  0.16685 -0.03610 -0.74265  0.000242  0.000103  0.001087
   1.22514  0.18008 -0.03691 -0.75603  0.000253  0.000107  0.001053
   1.23851  0.19344 -0.03766 -0.76881  0.000262  0.000111  0.001037
   1.25198  0.20689 -0.03836 -0.77998  0.000273  0.000115  0.001000
   1.26553  0.22042 -0.03900 -0.79088  0.000282  0.000119  0.000988
   1.27913  0.23401 -0.03961 -0.80090  0.000291  0.000123  0.000966
   1.29277  0.24764 -0.04017 -0.81057  0.000299  0.000127  0.000953
   1.30644  0.26130 -0.04069 -0.81981  0.000307  0.000130  0.000941
   1.32013  0.27498 -0.04117 -0.82873  0.000315  0.000133  0.000930
   1.33383  0.28867 -0.04162 -0.83719  0.000322  0.000136  0.000918
   1.34753  0.30236 -0.04202 -0.84589  0.000327  0.000139  0.000920
   1.36121  0.31605 -0.04239 -0.85366  0.000335  0.000142  0.000902
   1.37488  0.32971 -0.04271 -0.86198  0.000339  0.000144  0.000908
   1.38853  0.34336 -0.04300 -0.86945  0.000346  0.000147  0.000895
   1.40215  0.35698 -0.04323 -0.87731  0.000350  0.000149  0.000898
   1.41574  0.37056 -0.04342 -0.88467  0.000356  0.000152  0.000891
   1.42929  0.38411 -0.04356 -0.89216  0.000360  0.000154  0.000893
   1.44278  0.39761 -0.04364 -0.89947  0.000364  0.000156  0.000892
   1.45623  0.41105 -0.04367 -0.90648  0.000369  0.000158  0.000887
   1.46960  0.42443 -0.04363 -0.91355  0.000373  0.000160  0.000888
   1.48290  0.43773 -0.04353 -0.92047  0.000377  0.000161  0.000888
   1.49611  0.45094 -0.04335 -0.92724  0.000380  0.000163  0.000888
   1.50922  0.46404 -0.04309 -0.93378  0.000384  0.000165  0.000885
   1.52220  0.47702 -0.04274 -0.94047  0.000387  0.000166  0.000889
   1.53503  0.48984 -0.04230 -0.94671  0.000391  0.000168  0.000886
   1.54772  0.50251 -0.04173 -0.95152  0.000399  0.000170  0.000858
   1.56033  0.51511 -0.04102 -0.95409  0.000414  0.000174  0.000798
   1.57293  0.52767 -0.04017 -0.95521  0.000433  0.000178  0.000732
   1.58554  0.54024 -0.03918 -0.95423  0.000458  0.000184  0.000646
   1.59822  0.55288 -0.03803 -0.95117  0.000492  0.000191  0.000544
   1.61107  0.56566 -0.03673 -0.94623  0.000538  0.000199  0.000429
   1.62412  0.57863 -0.03532 -0.94100  0.000585  0.000207  0.000336
   1.63730  0.59173 -0.03381 -0.93581  0.000631  0.000215  0.000264
   1.65061  0.60493 -0.03220 -0.93030  0.000686  0.000223  0.000194
   1.66407  0.61829 -0.03050 -0.92438  0.000761  0.000232  0.000116
   1.67771  0.63182 -0.02873 -0.91896  0.000845  0.000240  0.000054
   1.69151  0.64549 -0.02691 -0.91424  0.000924  0.000248  0.000014
   1.70539  0.65925 -0.02507 -0.91004  0.000991  0.000254 -0.000008
   1.71933  0.67306 -0.02321 -0.90620  0.001019  0.000261 -0.000009
   1.73324  0.68685 -0.02137 -0.90279  0.000985  0.000267  0.000018
   1.74710  0.70060 -0.01955 -0.88378  0.000769  0.000299  0.000443
   1.76091  0.71428 -0.01777 -0.87112  0.000591  0.000326  0.001559
   1.77464  0.72791 -0.01603 -0.86727  0.000542  0.000349  0.002344
   1.78831  0.74147 -0.01433 -0.86466  0.000547  0.000376  0.002684
   1.80192  0.75498 -0.01269 -0.86172  0.000575  0.000405  0.002771
   1.81545  0.76842 -0.01111 -0.85881  0.000612  0.000435  0.002755
   1.82893  0.78181 -0.00959 -0.85594  0.000653  0.000465  0.002700
   1.84234  0.79514 -0.00814 -0.85276  0.000697  0.000496  0.002629
   1.85568  0.80841 -0.00677 -0.85036  0.000738  0.000525  0.002570
   1.86895  0.82162 -0.00547 -0.84757  0.000780  0.000554  0.002506
   1.88216  0.83477 -0.00426 -0.84523  0.000821  0.000582  0.002453
   1.89529  0.84785 -0.00314 -0.84325  0.000859  0.000609  0.002409
   1.90833  0.86086 -0.00212 -0.84163  0.000896  0.000636  0.002374
   1.92127  0.87377 -0.00120 -0.84006  0.000932  0.000661  0.002341
   1.93410  0.88657 -0.00039 -0.83936  0.000963  0.000684  0.002322
   1.94679  0.89924  0.00031 -0.83886  0.000993  0.000707  0.002306
   1.95930  0.91174  0.00088 -0.83908  0.001019  0.000726  0.002301
   1.97158  0.92401  0.00132 -0.83997  0.001041  0.000744  0.002303
   1.98354  0.93597  0.00162 -0.84173  0.001058  0.000758  0.002317
   1.99510  0.94753  0.00178 -0.84457  0.001068  0.000768  0.002343
   2.00613  0.95855  0.00180 -0.84964  0.001065  0.000771  0.002399
   2.01650  0.96892  0.00168 -0.85569  0.001057  0.000770  0.002463
   2.02609  0.97851  0.00142 -0.86456  0.001035  0.000760  0.002564
   2.03484  0.98725  0.00104 -0.87559  0.001003  0.000743  0.002692
   2.04276  0.99515  0.00050 -0.89241  0.000947  0.000711  0.002901
   2.04763  1.00000  0.00000 -0.90130  0.000924  0.000696  0.003002
   2.04763  1.00010 -0.00001  0.90130  0.019283  0.007558  0.000000
   2.05250  1.00492 -0.00070  0.90370  0.017834  0.007469  0.000000
   2.05804  1.01042 -0.00136  0.90467  0.017058  0.007434  0.000000
   2.06436  1.01670 -0.00203  0.90584  0.016314  0.007394  0.000000
   2.07155  1.02386 -0.00272  0.90730  0.015581  0.007344  0.000000
   2.07975  1.03203 -0.00342  0.90915  0.014842  0.007283  0.000000
   2.08908  1.04133 -0.00414  0.91148  0.014099  0.007209  0.000000
   2.09972  1.05194 -0.00487  0.91431  0.013356  0.007122  0.000000
   2.11183  1.06403 -0.00560  0.91764  0.012623  0.007024  0.000000
   2.12563  1.07782 -0.00633  0.92145  0.011910  0.006915  0.000000
   2.14135  1.09352 -0.00704  0.92564  0.011226  0.006800  0.000000
   2.15926  1.11142 -0.00771  0.93014  0.010579  0.006682  0.000000
   2.17966  1.13181 -0.00833  0.93484  0.009976  0.006564  0.000000
   2.20290  1.15504 -0.00887  0.93962  0.009420  0.006448  0.000000
   2.22938  1.18151 -0.00928  0.94440  0.008912  0.006336  0.000000
   2.25953  1.21167 -0.00954  0.94911  0.008452  0.006231  0.000000
   2.29389  1.24603 -0.00959  0.95368  0.008039  0.006132  0.000000
   2.33303  1.28516 -0.00937  0.95806  0.007670  0.006040  0.000000
   2.37761  1.32974 -0.00880  0.96224  0.007343  0.005955  0.000000
   2.42840  1.38052 -0.00779  0.96617  0.007055  0.005877  0.000000
   2.48625  1.43835 -0.00624  0.96986  0.006803  0.005807  0.000000
   2.55216  1.50422 -0.00403  0.97329  0.006584  0.005742  0.000000
   2.62724  1.57924 -0.00100  0.97646  0.006396  0.005684  0.000000
   2.71277  1.66467  0.00302  0.97936  0.006235  0.005632  0.000000
   2.81020  1.76196  0.00822  0.98200  0.006098  0.005585  0.000000
   2.92118  1.87276  0.01484  0.98437  0.005982  0.005543  0.000000
   3.04762  1.99892  0.02315  0.98681  0.005879  0.005501  0.000000
