#    s        x        y     Ue/Vinf    Dstar     Theta      Cf
   0.44464  0.56424  0.08764  1.28185  0.000815  0.000270  0.000325
   0.45719  0.55177  0.08909  1.28756  0.000759  0.000262  0.000429
   0.46971  0.53932  0.09040  1.29287  0.000712  0.000255  0.000529
   0.48223  0.52685  0.09158  1.29748  0.000674  0.000249  0.000621
   0.49475  0.51437  0.09261  1.30124  0.000643  0.000243  0.000704
   0.50729  0.50187  0.09350  1.30371  0.000621  0.000238  0.000764
   0.51988  0.48930  0.09425  1.30493  0.000607  0.000235  0.000798
   0.53256  0.47664  0.09488  1.30546  0.000597  0.000231  0.000818
   0.54530  0.46391  0.09539  1.30576  0.000588  0.000228  0.000833
   0.55810  0.45111  0.09579  1.30596  0.000579  0.000224  0.000846
   0.57096  0.43826  0.09608  1.30628  0.000569  0.000221  0.000865
   0.58384  0.42537  0.09626  1.30630  0.000561  0.000218  0.000875
   0.59676  0.41246  0.09634  1.30657  0.000551  0.000214  0.000893
   0.60970  0.39952  0.09632  1.30672  0.000542  0.000211  0.000909
   0.62265  0.38657  0.09619  1.30683  0.000533  0.000207  0.000926
   0.63561  0.37361  0.09596  1.30695  0.000523  0.000203  0.000943
   0.64857  0.36065  0.09562  1.30707  0.000514  0.000200  0.000962
   0.66154  0.34770  0.09519  1.30713  0.000504  0.000196  0.000979
   0.67449  0.33475  0.09466  1.30724  0.000494  0.000192  0.001000
   0.68744  0.32182  0.09402  1.30737  0.000484  0.000188  0.001022
   0.70037  0.30891  0.09328  1.30739  0.000474  0.000184  0.001043
   0.71328  0.29602  0.09244  1.30749  0.000464  0.000180  0.001067
   0.72617  0.28317  0.09149  1.30762  0.000453  0.000176  0.001095
   0.73903  0.27036  0.09044  1.30764  0.000442  0.000172  0.001120
   0.75185  0.25759  0.08928  1.30768  0.000431  0.000168  0.001148
   0.76463  0.24487  0.08801  1.30786  0.000419  0.000163  0.001184
   0.77736  0.23222  0.08663  1.30778  0.000408  0.000159  0.001212
   0.79002  0.21964  0.08514  1.30800  0.000396  0.000154  0.001255
   0.80262  0.20715  0.08353  1.30791  0.000384  0.000150  0.001290
   0.81513  0.19476  0.08181  1.30797  0.000372  0.000145  0.001334
   0.82754  0.18248  0.07996  1.30805  0.000359  0.000140  0.001383
   0.83983  0.17035  0.07800  1.30812  0.000346  0.000135  0.001439
   0.85197  0.15839  0.07592  1.30796  0.000333  0.000129  0.001487
   0.86394  0.14663  0.07371  1.30823  0.000318  0.000124  0.001563
   0.87568  0.13512  0.07139  1.30810  0.000305  0.000119  0.001631
   0.88714  0.12392  0.06895  1.30819  0.000290  0.000113  0.001721
   0.89828  0.11308  0.06642  1.30815  0.000274  0.000107  0.001831
   0.90901  0.10267  0.06379  1.30800  0.000257  0.000101  0.001992
   0.91928  0.09276  0.06107  1.30643  0.000242  0.000096  0.002144
   0.92904  0.08341  0.05830  1.30370  0.000228  0.000090  0.002274
   0.93822  0.07466  0.05549  1.30120  0.000211  0.000084  0.002536
   0.94678  0.06658  0.05267  1.29571  0.000196  0.000079  0.002770
   0.95471  0.05917  0.04987  1.28789  0.000184  0.000075  0.002968
   0.96200  0.05243  0.04710  1.27861  0.000173  0.000070  0.003108
   0.96866  0.04634  0.04441  1.26974  0.000161  0.000066  0.003375
   0.97471  0.04087  0.04180  1.25888  0.000149  0.000061  0.003738
   0.98022  0.03597  0.03928  1.24398  0.000139  0.000058  0.004020
   0.98524  0.03159  0.03683  1.22657  0.000130  0.000054  0.004244
   0.98982  0.02766  0.03448  1.20785  0.000123  0.000051  0.004388
   0.99400  0.02415  0.03222  1.18939  0.000115  0.000048  0.004723
   0.99783  0.02100  0.03003  1.16768  0.000107  0.000045  0.005068
   1.00136  0.01818  0.02792  1.14241  0.000100  0.000042  0.005311
   1.00461  0.01565  0.02586  1.11500  0.000094  0.000040  0.005593
   1.00764  0.01338  0.02387  1.08452  0.000087  0.000037  0.005873
   1.01045  0.01135  0.02192  1.04967  0.000080  0.000035  0.006367
   1.01309  0.00954  0.02000  1.00628  0.000075  0.000033  0.006620
   1.01556  0.00794  0.01812  0.95597  0.000070  0.000031  0.006906
   1.01790  0.00652  0.01626  0.89840  0.000068  0.000030  0.006716
   1.02011  0.00525  0.01445  0.83954  0.000065  0.000028  0.006613
   1.02220  0.00414  0.01267  0.77622  0.000061  0.000027  0.006529
   1.02419  0.00317  0.01093  0.70816  0.000059  0.000026  0.006157
   1.02609  0.00233  0.00923  0.63776  0.000056  0.000025  0.005880
   1.02790  0.00162  0.00757  0.56037  0.000053  0.000023  0.005547
   1.02964  0.00103  0.00593  0.47672  0.000050  0.000022  0.004893
   1.03130  0.00057  0.00434  0.38472  0.000047  0.000021  0.004373
   1.03290  0.00025  0.00277  0.28210  0.000045  0.000020  0.003290
   1.03443  0.00006  0.00125  0.17096  0.000041  0.000019  0.002192
   1.03594  0.00002 -0.00026  0.04347  0.000040  0.000018  0.000587
   1.03743  0.00010 -0.00175 -0.09134  0.000039  0.000018  0.001233
   1.03894  0.00035 -0.00324 -0.25274  0.000035  0.000016  0.003940
   1.04048  0.00085 -0.00470 -0.43195  0.000035  0.000016  0.006509
   1.04208  0.00164 -0.00608 -0.57983  0.000039  0.000017  0.007567
   1.04372  0.00270 -0.00733 -0.67926  0.000046  0.000020  0.007181
   1.04544  0.00399 -0.00848 -0.72851  0.000059  0.000024  0.005553
   1.04725  0.00543 -0.00957 -0.77022  0.000063  0.000027  0.005883
   1.04916  0.00702 -0.01063 -0.81451  0.000068  0.000029  0.005879
   1.05118  0.00876 -0.01164 -0.84869  0.000076  0.000032  0.005291
   1.05332  0.01066 -0.01263 -0.87186  0.000085  0.000035  0.004656
   1.05562  0.01275 -0.01360 -0.89084  0.000092  0.000038  0.004339
   1.05809  0.01502 -0.01456 -0.90683  0.000101  0.000042  0.004012
   1.06075  0.01750 -0.01552 -0.92117  0.000109  0.000045  0.003768
   1.06364  0.02023 -0.01649 -0.93539  0.000116  0.000048  0.003618
   1.06680  0.02323 -0.01747 -0.94763  0.000124  0.000051  0.003360
   1.07026  0.02655 -0.01846 -0.95828  0.000134  0.000055  0.003126
   1.07409  0.03024 -0.01947 -0.96678  0.000144  0.000059  0.002861
   1.07834  0.03436 -0.02051 -0.97433  0.000155  0.000063  0.002661
   1.08310  0.03901 -0.02158 -0.98096  0.000167  0.000067  0.002470
   1.08846  0.04425 -0.02268 -0.98731  0.000178  0.000072  0.002318
   1.09452  0.05019 -0.02383 -0.99289  0.000191  0.000077  0.002152
   1.10136  0.05694 -0.02501 -0.99748  0.000206  0.000082  0.001983
   1.10909  0.06457 -0.02622 -1.00183  0.000221  0.000088  0.001852
   1.11775  0.07314 -0.02745 -1.00495  0.000238  0.000094  0.001697
   1.12734  0.08265 -0.02868 -1.00798  0.000254  0.000101  0.001589
   1.13781  0.09305 -0.02989 -1.00974  0.000274  0.000108  0.001454
   1.14905  0.10423 -0.03107 -1.01165  0.000291  0.000115  0.001372
   1.16090  0.11602 -0.03221 -1.01426  0.000306  0.000121  0.001326
   1.17321  0.12828 -0.03329 -1.01624  0.000323  0.000128  0.001252
   1.18586  0.14089 -0.03430 -1.01789  0.000340  0.000134  0.001187
   1.19877  0.15377 -0.03524 -1.01936  0.000356  0.000141  0.001132
   1.21188  0.16685 -0.03610 -1.02046  0.000372  0.000147  0.001077
   1.22514  0.18008 -0.03691 -1.02164  0.000387  0.000153  0.001038
   1.23851  0.19344 -0.03766 -1.02290  0.000401  0.000158  0.001006
   1.25198  0.20689 -0.03836 -1.02383  0.000416  0.000164  0.000968
   1.26553  0.22042 -0.03900 -1.02518  0.000428  0.000169  0.000949
   1.27913  0.23401 -0.03961 -1.02641  0.000441  0.000174  0.000925
   1.29277  0.24764 -0.04017 -1.02801  0.000451  0.000179  0.000914
   1.30644  0.26130 -0.04069 -1.02944  0.000462  0.000184  0.000895
   1.32013  0.27498 -0.04117 -1.03141  0.000471  0.000188  0.000892
   1.33383  0.28867 -0.04162 -1.03335  0.000480  0.000192  0.000884
   1.34753  0.30236 -0.04202 -1.03551  0.000487  0.000196  0.000879
   1.36121  0.31605 -0.04239 -1.03777  0.000495  0.000200  0.000875
   1.37488  0.32971 -0.04271 -1.04022  0.000502  0.000203  0.000874
   1.38853  0.34336 -0.04300 -1.04276  0.000508  0.000206  0.000872
   1.40215  0.35698 -0.04323 -1.04534  0.000514  0.000209  0.000869
   1.41574  0.37056 -0.04342 -1.04800  0.000520  0.000212  0.000868
   1.42929  0.38411 -0.04356 -1.05075  0.000526  0.000215  0.000867
   1.44278  0.39761 -0.04364 -1.05367  0.000531  0.000218  0.000869
   1.45623  0.41105 -0.04367 -1.05641  0.000536  0.000221  0.000865
   1.46960  0.42443 -0.04363 -1.05935  0.000541  0.000223  0.000866
   1.48290  0.43773 -0.04353 -1.06219  0.000546  0.000225  0.000864
   1.49611  0.45094 -0.04335 -1.06502  0.000551  0.000228  0.000862
   1.50922  0.46404 -0.04309 -1.06780  0.000556  0.000230  0.000859
   1.52220  0.47702 -0.04274 -1.07050  0.000561  0.000232  0.000855
   1.53503  0.48984 -0.04230 -1.07298  0.000567  0.000235  0.000848
   1.54772  0.50251 -0.04173 -1.07375  0.000582  0.000239  0.000806
   1.56033  0.51511 -0.04102 -1.07236  0.000608  0.000244  0.000727
   1.57293  0.52767 -0.04017 -1.06918  0.000646  0.000251  0.000627
   1.58554  0.54024 -0.03918 -1.06378  0.000702  0.000260  0.000494
   1.59822  0.55288 -0.03803 -1.05662  0.000786  0.000271  0.000335
   1.61107  0.56566 -0.03673 -1.04886  0.000915  0.000283  0.000161
   1.62412  0.57863 -0.03532 -1.04296  0.001077  0.000292  0.000027
   1.63730  0.59173 -0.03381 -1.03899  0.001260  0.000299 -0.000047
   1.65061  0.60493 -0.03220 -1.03583  0.001444  0.000305 -0.000073
   1.66407  0.61829 -0.03050 -1.03319  0.001598  0.000310 -0.000077
   1.67771  0.63182 -0.02873 -1.03056  0.001641  0.000315 -0.000076
   1.69151  0.64549 -0.02691 -1.00442  0.001386  0.000371  0.000013
   1.70539  0.65925 -0.02507 -0.96219  0.000938  0.000461  0.001241
   1.71933  0.67306 -0.02321 -0.95457  0.000791  0.000489  0.002436
   1.73324  0.68685 -0.02137 -0.94925  0.000766  0.000520  0.003022
   1.74710  0.70060 -0.01955 -0.94304  0.000788  0.000556  0.003217
   1.76091  0.71428 -0.01777 -0.93645  0.000831  0.000595  0.003234
   1.77464  0.72791 -0.01603 -0.92947  0.000883  0.000636  0.003169
   1.78831  0.74147 -0.01433 -0.92264  0.000940  0.000678  0.003077
   1.80192  0.75498 -0.01269 -0.91580  0.001000  0.000720  0.002972
   1.81545  0.76842 -0.01111 -0.90934  0.001061  0.000761  0.002871
   1.82893  0.78181 -0.00959 -0.90295  0.001123  0.000803  0.002772
   1.84234  0.79514 -0.00814 -0.89679  0.001185  0.000845  0.002680
   1.85568  0.80841 -0.00677 -0.89092  0.001247  0.000886  0.002596
   1.86895  0.82162 -0.00547 -0.88526  0.001308  0.000927  0.002519
   1.88216  0.83477 -0.00426 -0.87976  0.001370  0.000968  0.002447
   1.89529  0.84785 -0.00314 -0.87464  0.001430  0.001009  0.002384
   1.90833  0.86086 -0.00212 -0.86973  0.001489  0.001049  0.002326
   1.92127  0.87377 -0.00120 -0.86499  0.001548  0.001089  0.002273
   1.93410  0.88657 -0.00039 -0.86071  0.001603  0.001127  0.002227
   1.94679  0.89924  0.00031 -0.85659  0.001658  0.001165  0.002185
   1.95930  0.91174  0.00088 -0.85301  0.001709  0.001200  0.002151
   1.97158  0.92401  0.00132 -0.84963  0.001758  0.001235  0.002120
   1.98354  0.93597  0.00162 -0.84687  0.001802  0.001266  0.002097
   1.99510  0.94753  0.00178 -0.84472  0.001840  0.001294  0.002082
   2.00613  0.95855  0.00180 -0.84350  0.001868  0.001317  0.002078
   2.01650  0.96892  0.00168 -0.84261  0.001892  0.001337  0.002077
   2.02609  0.97851  0.00142 -0.84218  0.001910  0.001353  0.002081
   2.03484  0.98725  0.00104 -0.84152  0.001930  0.001370  0.002079
   2.04276  0.99515  0.00050 -0.84113  0.001947  0.001383  0.002080
   2.04763  1.00000  0.00000 -0.84728  0.001892  0.001357  0.002166
   2.04763  1.00010 -0.00001  0.84728  0.006499  0.003889  0.000000
   2.05250  1.00491 -0.00071  0.86773  0.005626  0.003567  0.000000
   2.05804  1.01041 -0.00142  0.87886  0.005207  0.003409  0.000000
   2.06436  1.01668 -0.00217  0.88857  0.004872  0.003280  0.000000
   2.07155  1.02383 -0.00297  0.89720  0.004594  0.003172  0.000000
   2.07975  1.03198 -0.00382  0.90508  0.004355  0.003078  0.000000
   2.08908  1.04127 -0.00473  0.91237  0.004143  0.002996  0.000000
   2.09972  1.05186 -0.00572  0.91918  0.003953  0.002922  0.000000
   2.11183  1.06393 -0.00677  0.92557  0.003781  0.002855  0.000000
   2.12563  1.07768 -0.00791  0.93160  0.003623  0.002794  0.000000
   2.14135  1.09336 -0.00913  0.93731  0.003479  0.002738  0.000000
   2.15926  1.11122 -0.01044  0.94273  0.003346  0.002688  0.000000
   2.17966  1.13157 -0.01184  0.94786  0.003224  0.002641  0.000000
   2.20290  1.15476 -0.01334  0.95273  0.003112  0.002598  0.000000
   2.22938  1.18119 -0.01495  0.95733  0.003010  0.002558  0.000000
   2.25953  1.21130 -0.01666  0.96167  0.002917  0.002522  0.000000
   2.29389  1.24560 -0.01848  0.96574  0.002833  0.002489  0.000000
   2.33303  1.28469 -0.02041  0.96954  0.002758  0.002458  0.000000
   2.37761  1.32923 -0.02244  0.97307  0.002691  0.002430  0.000000
   2.42840  1.37997 -0.02459  0.97633  0.002632  0.002405  0.000000
   2.48625  1.43778 -0.02684  0.97931  0.002580  0.002383  0.000000
   2.55216  1.50365 -0.02919  0.98203  0.002535  0.002363  0.000000
   2.62724  1.57869 -0.03164  0.98448  0.002497  0.002345  0.000000
   2.71277  1.66418 -0.03418  0.98668  0.002463  0.002329  0.000000
   2.81020  1.76157 -0.03679  0.98864  0.002435  0.002315  0.000000
   2.92118  1.87253 -0.03946  0.99035  0.002410  0.002302  0.000000
   3.04762  1.99893 -0.04217  0.99192  0.002389  0.002291  0.000000
