#    s        x        y     Ue/Vinf    Dstar     Theta      Cf
   0.82754  0.18248  0.07996  1.27523  0.000299  0.000118  0.001259
   0.83983  0.17035  0.07800  1.27390  0.000288  0.000114  0.001309
   0.85197  0.15839  0.07592  1.27231  0.000277  0.000109  0.001358
   0.86394  0.14663  0.07371  1.27071  0.000265  0.000105  0.001419
   0.87568  0.13512  0.07139  1.26884  0.000254  0.000100  0.001480
   0.88714  0.12392  0.06895  1.26702  0.000241  0.000095  0.001562
   0.89828  0.11308  0.06642  1.26484  0.000228  0.000091  0.001659
   0.90901  0.10267  0.06379  1.26218  0.000215  0.000086  0.001786
   0.91928  0.09276  0.06107  1.25835  0.000201  0.000081  0.001932
   0.92904  0.08341  0.05830  1.25263  0.000190  0.000076  0.002032
   0.93822  0.07466  0.05549  1.24711  0.000176  0.000071  0.002240
   0.94678  0.06658  0.05267  1.23880  0.000164  0.000067  0.002447
   0.95471  0.05917  0.04987  1.22764  0.000154  0.000063  0.002608
   0.96200  0.05243  0.04710  1.21505  0.000145  0.000059  0.002734
   0.96866  0.04634  0.04441  1.20234  0.000135  0.000056  0.002940
   0.97471  0.04087  0.04180  1.18769  0.000125  0.000052  0.003224
   0.98022  0.03597  0.03928  1.16911  0.000116  0.000049  0.003458
   0.98524  0.03159  0.03683  1.14769  0.000110  0.000046  0.003625
   0.98982  0.02766  0.03448  1.12506  0.000103  0.000043  0.003746
   0.99400  0.02415  0.03222  1.10207  0.000096  0.000041  0.004018
   0.99783  0.02100  0.03003  1.07538  0.000090  0.000038  0.004221
   1.00136  0.01818  0.02792  1.04604  0.000084  0.000036  0.004434
   1.00461  0.01565  0.02586  1.01366  0.000079  0.000034  0.004585
   1.00764  0.01338  0.02387  0.97859  0.000073  0.000031  0.004844
   1.01045  0.01135  0.02192  0.93805  0.000068  0.000029  0.005031
   1.01309  0.00954  0.02000  0.89048  0.000063  0.000028  0.005405
   1.01556  0.00794  0.01812  0.83333  0.000061  0.000026  0.005192
   1.01790  0.00652  0.01626  0.77432  0.000057  0.000025  0.005269
   1.02011  0.00525  0.01445  0.70783  0.000055  0.000024  0.005016
   1.02220  0.00414  0.01267  0.64061  0.000053  0.000023  0.004640
   1.02419  0.00317  0.01093  0.56876  0.000049  0.000022  0.004606
   1.02609  0.00233  0.00923  0.48946  0.000048  0.000021  0.003917
   1.02790  0.00162  0.00757  0.40939  0.000044  0.000020  0.003627
   1.02964  0.00103  0.00593  0.31556  0.000042  0.000019  0.002990
   1.03130  0.00057  0.00434  0.21757  0.000041  0.000018  0.002087
   1.03290  0.00025  0.00277  0.10940  0.000036  0.000016  0.001201
   1.03443  0.00006  0.00125 -0.01266  0.000036  0.000016  0.000139
   1.03594  0.00002 -0.00026 -0.14130  0.000034  0.000015  0.001648
   1.03743  0.00010 -0.00175 -0.28507  0.000033  0.000015  0.003520
   1.03894  0.00035 -0.00324 -0.46158  0.000029  0.000013  0.006420
   1.04048  0.00085 -0.00470 -0.63839  0.000031  0.000014  0.008080
   1.04208  0.00164 -0.00608 -0.78173  0.000034  0.000015  0.008920
   1.04372  0.00270 -0.00733 -0.86222  0.000042  0.000018  0.007004
   1.04544  0.00399 -0.00848 -0.89300  0.000053  0.000022  0.005383
   1.04725  0.00543 -0.00957 -0.91910  0.000059  0.000024  0.005294
   1.04916  0.00702 -0.01063 -0.95410  0.000061  0.000026  0.005609
   1.05118  0.00876 -0.01164 -0.97754  0.000070  0.000029  0.004709
   1.05332  0.01066 -0.01263 -0.99280  0.000077  0.000032  0.004174
   1.05562  0.01275 -0.01360 -1.00267  0.000086  0.000035  0.003679
   1.05809  0.01502 -0.01456 -1.01207  0.000093  0.000038  0.003469
   1.06075  0.01750 -0.01552 -1.01990  0.000100  0.000041  0.003198
   1.06364  0.02023 -0.01649 -1.02841  0.000107  0.000043  0.003072
   1.06680  0.02323 -0.01747 -1.03525  0.000115  0.000046  0.002834
   1.07026  0.02655 -0.01846 -1.04032  0.000124  0.000050  0.002590
   1.07409  0.03024 -0.01947 -1.04494  0.000133  0.000053  0.002417
   1.07834  0.03436 -0.02051 -1.04751  0.000144  0.000057  0.002179
   1.08310  0.03901 -0.02158 -1.05014  0.000154  0.000061  0.002039
   1.08846  0.04425 -0.02268 -1.05224  0.000165  0.000065  0.001892
   1.09452  0.05019 -0.02383 -1.05349  0.000177  0.000070  0.001738
   1.10136  0.05694 -0.02501 -1.05490  0.000189  0.000074  0.001630
   1.10909  0.06457 -0.02622 -1.05516  0.000204  0.000080  0.001487
   1.11775  0.07314 -0.02745 -1.05545  0.000218  0.000085  0.001387
   1.12734  0.08265 -0.02868 -1.05502  0.000234  0.000091  0.001276
   1.13781  0.09305 -0.02989 -1.05384  0.000252  0.000097  0.001168
   1.14905  0.10423 -0.03107 -1.05317  0.000267  0.000103  0.001105
   1.16090  0.11602 -0.03221 -1.05332  0.000280  0.000109  0.001068
   1.17321  0.12828 -0.03329 -1.05307  0.000296  0.000115  0.001009
   1.18586  0.14089 -0.03430 -1.05293  0.000310  0.000121  0.000962
   1.19877  0.15377 -0.03524 -1.05254  0.000325  0.000126  0.000913
   1.21188  0.16685 -0.03610 -1.05212  0.000340  0.000132  0.000871
   1.22514  0.18008 -0.03691 -1.05193  0.000353  0.000137  0.000841
   1.23851  0.19344 -0.03766 -1.05167  0.000366  0.000142  0.000810
   1.25198  0.20689 -0.03836 -1.05159  0.000379  0.000147  0.000786
   1.26553  0.22042 -0.03900 -1.05179  0.000389  0.000152  0.000770
   1.27913  0.23401 -0.03961 -1.05200  0.000401  0.000156  0.000751
   1.29277  0.24764 -0.04017 -1.05267  0.000410  0.000160  0.000744
   1.30644  0.26130 -0.04069 -1.05333  0.000419  0.000164  0.000732
   1.32013  0.27498 -0.04117 -1.05443  0.000427  0.000168  0.000729
   1.33383  0.28867 -0.04162 -1.05563  0.000434  0.000172  0.000724
   1.34753  0.30236 -0.04202 -1.05708  0.000441  0.000175  0.000722
   1.36121  0.31605 -0.04239 -1.05873  0.000447  0.000178  0.000722
   1.37488  0.32971 -0.04271 -1.06054  0.000453  0.000181  0.000721
   1.38853  0.34336 -0.04300 -1.06241  0.000459  0.000184  0.000719
   1.40215  0.35698 -0.04323 -1.06449  0.000464  0.000187  0.000720
   1.41574  0.37056 -0.04342 -1.06662  0.000469  0.000190  0.000720
   1.42929  0.38411 -0.04356 -1.06896  0.000473  0.000192  0.000722
   1.44278  0.39761 -0.04364 -1.07127  0.000477  0.000194  0.000722
   1.45623  0.41105 -0.04367 -1.07376  0.000481  0.000197  0.000724
   1.46960  0.42443 -0.04363 -1.07612  0.000486  0.000199  0.000722
   1.48290  0.43773 -0.04353 -1.07863  0.000490  0.000201  0.000722
   1.49611  0.45094 -0.04335 -1.08114  0.000493  0.000203  0.000723
   1.50922  0.46404 -0.04309 -1.08354  0.000498  0.000205  0.000720
   1.52220  0.47702 -0.04274 -1.08601  0.000501  0.000207  0.000720
   1.53503  0.48984 -0.04230 -1.08822  0.000506  0.000209  0.000714
   1.54772  0.50251 -0.04173 -1.08884  0.000519  0.000212  0.000681
   1.56033  0.51511 -0.04102 -1.08724  0.000542  0.000217  0.000615
   1.57293  0.52767 -0.04017 -1.08399  0.000575  0.000223  0.000531
   1.58554  0.54024 -0.03918 -1.07873  0.000623  0.000231  0.000422
   1.59822  0.55288 -0.03803 -1.07177  0.000694  0.000240  0.000291
   1.61107  0.56566 -0.03673 -1.06441  0.000797  0.000250  0.000153
   1.62412  0.57863 -0.03532 -1.05867  0.000914  0.000258  0.000050
   1.63730  0.59173 -0.03381 -1.05449  0.001017  0.000264 -0.000004
   1.65061  0.60493 -0.03220 -1.05099  0.001068  0.000269 -0.000018
   1.66407  0.61829 -0.03050 -1.02979  0.000933  0.000301  0.000179
   1.67771  0.63182 -0.02873 -0.99929  0.000688  0.000350  0.001476
   1.69151  0.64549 -0.02691 -0.98864  0.000610  0.000379  0.002587
   1.70539  0.65925 -0.02507 -0.98031  0.000608  0.000411  0.003107
   1.71933  0.67306 -0.02321 -0.97188  0.000639  0.000447  0.003253
   1.73324  0.68685 -0.02137 -0.96338  0.000684  0.000485  0.003232
   1.74710  0.70060 -0.01955 -0.95494  0.000736  0.000524  0.003145
   1.76091  0.71428 -0.01777 -0.94675  0.000791  0.000564  0.003037
   1.77464  0.72791 -0.01603 -0.93871  0.000849  0.000604  0.002925
   1.78831  0.74147 -0.01433 -0.93098  0.000907  0.000644  0.002817
   1.80192  0.75498 -0.01269 -0.92346  0.000966  0.000684  0.002716
   1.81545  0.76842 -0.01111 -0.91639  0.001024  0.000724  0.002626
   1.82893  0.78181 -0.00959 -0.90946  0.001083  0.000764  0.002541
   1.84234  0.79514 -0.00814 -0.90283  0.001142  0.000804  0.002465
   1.85568  0.80841 -0.00677 -0.89649  0.001200  0.000844  0.002395
   1.86895  0.82162 -0.00547 -0.89041  0.001258  0.000884  0.002332
   1.88216  0.83477 -0.00426 -0.88452  0.001316  0.000923  0.002273
   1.89529  0.84785 -0.00314 -0.87901  0.001372  0.000963  0.002221
   1.90833  0.86086 -0.00212 -0.87371  0.001428  0.001002  0.002172
   1.92127  0.87377 -0.00120 -0.86860  0.001484  0.001040  0.002127
   1.93410  0.88657 -0.00039 -0.86393  0.001537  0.001078  0.002089
   1.94679  0.89924  0.00031 -0.85942  0.001590  0.001115  0.002052
   1.95930  0.91174  0.00088 -0.85545  0.001639  0.001151  0.002022
   1.97158  0.92401  0.00132 -0.85165  0.001688  0.001185  0.001994
   1.98354  0.93597  0.00162 -0.84845  0.001731  0.001217  0.001973
   1.99510  0.94753  0.00178 -0.84586  0.001769  0.001246  0.001959
   2.00613  0.95855  0.00180 -0.84409  0.001799  0.001270  0.001953
   2.01650  0.96892  0.00168 -0.84265  0.001826  0.001292  0.001949
   2.02609  0.97851  0.00142 -0.84149  0.001849  0.001311  0.001947
   2.03484  0.98725  0.00104 -0.83997  0.001875  0.001331  0.001939
   2.04276  0.99515  0.00050 -0.83849  0.001900  0.001350  0.001930
   2.04763  1.00000  0.00000 -0.84433  0.001848  0.001325  0.002007
   2.04763  1.00010 -0.00001  0.84433  0.005877  0.003588  0.000000
   2.05250  1.00491 -0.00071  0.86641  0.005055  0.003270  0.000000
   2.05804  1.01041 -0.00143  0.87832  0.004667  0.003116  0.000000
   2.06436  1.01668 -0.00218  0.88855  0.004362  0.002993  0.000000
   2.07155  1.02383 -0.00298  0.89751  0.004112  0.002892  0.000000
   2.07975  1.03198 -0.00384  0.90560  0.003898  0.002805  0.000000
   2.08908  1.04127 -0.00477  0.91303  0.003710  0.002729  0.000000
   2.09972  1.05186 -0.00576  0.91992  0.003543  0.002661  0.000000
   2.11183  1.06392 -0.00683  0.92636  0.003391  0.002600  0.000000
   2.12563  1.07768 -0.00799  0.93242  0.003253  0.002545  0.000000
   2.14135  1.09335 -0.00924  0.93814  0.003126  0.002494  0.000000
   2.15926  1.11121 -0.01058  0.94356  0.003009  0.002448  0.000000
   2.17966  1.13156 -0.01202  0.94869  0.002902  0.002406  0.000000
   2.20290  1.15474 -0.01358  0.95354  0.002804  0.002367  0.000000
   2.22938  1.18117 -0.01524  0.95813  0.002715  0.002331  0.000000
   2.25953  1.21127 -0.01703  0.96244  0.002634  0.002298  0.000000
   2.29389  1.24557 -0.01894  0.96648  0.002561  0.002268  0.000000
   2.33303  1.28466 -0.02098  0.97026  0.002496  0.002241  0.000000
   2.37761  1.32919 -0.02315  0.97375  0.002438  0.002216  0.000000
   2.42840  1.37992 -0.02546  0.97698  0.002387  0.002193  0.000000
   2.48625  1.43773 -0.02791  0.97993  0.002342  0.002173  0.000000
   2.55216  1.50358 -0.03050  0.98261  0.002304  0.002155  0.000000
   2.62724  1.57861 -0.03323  0.98502  0.002270  0.002139  0.000000
   2.71277  1.66409 -0.03611  0.98719  0.002241  0.002125  0.000000
   2.81020  1.76147 -0.03913  0.98910  0.002216  0.002112  0.000000
   2.92118  1.87242 -0.04229  0.99079  0.002195  0.002101  0.000000
   3.04762  1.99881 -0.04558  0.99231  0.002177  0.002091  0.000000
