#    s        x        y     Ue/Vinf    Dstar     Theta      Cf
   0.49475  0.51437  0.09261  1.27962  0.002336  0.000813  0.001415
   0.50729  0.50187  0.09350  1.28454  0.002207  0.000792  0.001695
   0.51988  0.48930  0.09425  1.28838  0.002114  0.000774  0.001907
   0.53256  0.47664  0.09488  1.29135  0.002043  0.000758  0.002068
   0.54530  0.46391  0.09539  1.29371  0.001986  0.000744  0.002196
   0.55810  0.45111  0.09579  1.29564  0.001937  0.000730  0.002302
   0.57096  0.43826  0.09608  1.29737  0.001890  0.000716  0.002405
   0.58384  0.42537  0.09626  1.29867  0.001851  0.000704  0.002483
   0.59676  0.41246  0.09634  1.29996  0.001810  0.000691  0.002570
   0.60970  0.39952  0.09632  1.30104  0.001773  0.000678  0.002647
   0.62265  0.38657  0.09619  1.30198  0.001736  0.000666  0.002721
   0.63561  0.37361  0.09596  1.30285  0.001701  0.000653  0.002795
   0.64857  0.36065  0.09562  1.30362  0.001665  0.000641  0.002868
   0.66154  0.34770  0.09519  1.30430  0.001631  0.000628  0.002938
   0.67449  0.33475  0.09466  1.30498  0.001596  0.000615  0.003015
   0.68744  0.32182  0.09402  1.30560  0.001561  0.000602  0.003092
   0.70037  0.30891  0.09328  1.30615  0.001526  0.000589  0.003169
   0.71328  0.29602  0.09244  1.30671  0.001491  0.000576  0.003252
   0.72617  0.28317  0.09149  1.30726  0.001455  0.000562  0.003343
   0.73903  0.27036  0.09044  1.30773  0.001419  0.000549  0.003431
   0.75185  0.25759  0.08928  1.30820  0.001383  0.000535  0.003525
   0.76463  0.24487  0.08801  1.30874  0.001344  0.000521  0.003638
   0.77736  0.23222  0.08663  1.30910  0.001308  0.000506  0.003736
   0.79002  0.21964  0.08514  1.30966  0.001267  0.000491  0.003869
   0.80262  0.20715  0.08353  1.31002  0.001229  0.000476  0.003987
   0.81513  0.19476  0.08181  1.31048  0.001189  0.000461  0.004128
   0.82754  0.18248  0.07996  1.31096  0.001147  0.000445  0.004285
   0.83983  0.17035  0.07800  1.31143  0.001104  0.000428  0.004460
   0.85197  0.15839  0.07592  1.31173  0.001063  0.000412  0.004619
   0.86394  0.14663  0.07371  1.31242  0.001016  0.000394  0.004860
   0.87568  0.13512  0.07139  1.31280  0.000971  0.000377  0.005088
   0.88714  0.12392  0.06895  1.31332  0.000923  0.000359  0.005386
   0.89828  0.11308  0.06642  1.31368  0.000873  0.000341  0.005749
   0.90901  0.10267  0.06379  1.31375  0.000820  0.000322  0.006228
   0.91928  0.09276  0.06107  1.31269  0.000770  0.000304  0.006714
   0.92904  0.08341  0.05830  1.31057  0.000723  0.000286  0.007189
   0.93822  0.07466  0.05549  1.30814  0.000671  0.000268  0.007965
   0.94678  0.06658  0.05267  1.30309  0.000626  0.000252  0.008658
   0.95471  0.05917  0.04987  1.29610  0.000586  0.000237  0.009290
   0.96200  0.05243  0.04710  1.28777  0.000551  0.000223  0.009821
   0.96866  0.04634  0.04441  1.27931  0.000511  0.000208  0.010728
   0.97471  0.04087  0.04180  1.26844  0.000474  0.000195  0.011766
   0.98022  0.03597  0.03928  1.25428  0.000443  0.000183  0.012628
   0.98524  0.03159  0.03683  1.23791  0.000416  0.000172  0.013351
   0.98982  0.02766  0.03448  1.22026  0.000392  0.000162  0.013929
   0.99400  0.02415  0.03222  1.20225  0.000364  0.000152  0.014997
   0.99783  0.02100  0.03003  1.18109  0.000340  0.000143  0.016017
   1.00136  0.01818  0.02792  1.15685  0.000318  0.000134  0.016900
   1.00461  0.01565  0.02586  1.13003  0.000297  0.000126  0.017786
   1.00764  0.01338  0.02387  1.10028  0.000277  0.000118  0.018752
   1.01045  0.01135  0.02192  1.06592  0.000255  0.000110  0.020349
   1.01309  0.00954  0.02000  1.02298  0.000239  0.000104  0.021217
   1.01556  0.00794  0.01812  0.97333  0.000225  0.000098  0.021942
   1.01790  0.00652  0.01626  0.91755  0.000216  0.000094  0.021485
   1.02011  0.00525  0.01445  0.85980  0.000205  0.000090  0.021358
   1.02220  0.00414  0.01267  0.79736  0.000195  0.000086  0.020935
   1.02419  0.00317  0.01093  0.73100  0.000187  0.000082  0.020024
   1.02609  0.00233  0.00923  0.66129  0.000177  0.000078  0.019178
   1.02790  0.00162  0.00757  0.58523  0.000168  0.000074  0.018137
   1.02964  0.00103  0.00593  0.50325  0.000160  0.000070  0.016241
   1.03130  0.00057  0.00434  0.41220  0.000148  0.000066  0.014767
   1.03290  0.00025  0.00277  0.31197  0.000143  0.000063  0.011286
   1.03443  0.00006  0.00125  0.20289  0.000130  0.000058  0.008283
   1.03594  0.00002 -0.00026  0.07552  0.000126  0.000057  0.003188
   1.03743  0.00010 -0.00175 -0.05630  0.000126  0.000057  0.002376
   1.03894  0.00035 -0.00324 -0.21370  0.000111  0.000050  0.010394
   1.04048  0.00085 -0.00470 -0.39106  0.000111  0.000049  0.018668
   1.04208  0.00164 -0.00608 -0.54022  0.000124  0.000054  0.022337
   1.04372  0.00270 -0.00733 -0.64263  0.000146  0.000063  0.021804
   1.04544  0.00399 -0.00848 -0.69889  0.000181  0.000076  0.017767
   1.04725  0.00543 -0.00957 -0.74257  0.000200  0.000085  0.017921
   1.04916  0.00702 -0.01063 -0.78682  0.000214  0.000092  0.018000
   1.05118  0.00876 -0.01164 -0.82320  0.000236  0.000100  0.016626
   1.05332  0.01066 -0.01263 -0.84890  0.000264  0.000110  0.014736
   1.05562  0.01275 -0.01360 -0.86987  0.000288  0.000120  0.013751
   1.05809  0.01502 -0.01456 -0.88735  0.000314  0.000130  0.012696
   1.06075  0.01750 -0.01552 -0.90291  0.000339  0.000140  0.011927
   1.06364  0.02023 -0.01649 -0.91791  0.000362  0.000150  0.011397
   1.06680  0.02323 -0.01747 -0.93106  0.000389  0.000161  0.010624
   1.07026  0.02655 -0.01846 -0.94279  0.000417  0.000172  0.009941
   1.07409  0.03024 -0.01947 -0.95252  0.000450  0.000184  0.009151
   1.07834  0.03436 -0.02051 -0.96095  0.000484  0.000197  0.008480
   1.08310  0.03901 -0.02158 -0.96853  0.000520  0.000211  0.007898
   1.08846  0.04425 -0.02268 -0.97566  0.000557  0.000225  0.007398
   1.09452  0.05019 -0.02383 -0.98206  0.000597  0.000241  0.006881
   1.10136  0.05694 -0.02501 -0.98738  0.000643  0.000258  0.006340
   1.10909  0.06457 -0.02622 -0.99247  0.000689  0.000276  0.005931
   1.11775  0.07314 -0.02745 -0.99638  0.000742  0.000296  0.005448
   1.12734  0.08265 -0.02868 -0.99999  0.000795  0.000316  0.005088
   1.13781  0.09305 -0.02989 -1.00255  0.000853  0.000338  0.004687
   1.14905  0.10423 -0.03107 -1.00503  0.000908  0.000360  0.004410
   1.16090  0.11602 -0.03221 -1.00784  0.000957  0.000380  0.004225
   1.17321  0.12828 -0.03329 -1.01025  0.001010  0.000401  0.004007
   1.18586  0.14089 -0.03430 -1.01228  0.001063  0.000421  0.003802
   1.19877  0.15377 -0.03524 -1.01411  0.001114  0.000441  0.003628
   1.21188  0.16685 -0.03610 -1.01557  0.001165  0.000461  0.003457
   1.22514  0.18008 -0.03691 -1.01701  0.001212  0.000479  0.003326
   1.23851  0.19344 -0.03766 -1.01848  0.001257  0.000497  0.003219
   1.25198  0.20689 -0.03836 -1.01970  0.001303  0.000515  0.003104
   1.26553  0.22042 -0.03900 -1.02117  0.001342  0.000532  0.003032
   1.27913  0.23401 -0.03961 -1.02257  0.001382  0.000548  0.002957
   1.29277  0.24764 -0.04017 -1.02421  0.001416  0.000563  0.002909
   1.30644  0.26130 -0.04069 -1.02575  0.001452  0.000578  0.002851
   1.32013  0.27498 -0.04117 -1.02769  0.001480  0.000591  0.002829
   1.33383  0.28867 -0.04162 -1.02961  0.001510  0.000604  0.002798
   1.34753  0.30236 -0.04202 -1.03171  0.001536  0.000617  0.002778
   1.36121  0.31605 -0.04239 -1.03390  0.001561  0.000629  0.002759
   1.37488  0.32971 -0.04271 -1.03621  0.001584  0.000640  0.002745
   1.38853  0.34336 -0.04300 -1.03860  0.001606  0.000651  0.002734
   1.40215  0.35698 -0.04323 -1.04095  0.001629  0.000661  0.002715
   1.41574  0.37056 -0.04342 -1.04338  0.001650  0.000671  0.002702
   1.42929  0.38411 -0.04356 -1.04580  0.001671  0.000681  0.002687
   1.44278  0.39761 -0.04364 -1.04828  0.001690  0.000690  0.002676
   1.45623  0.41105 -0.04367 -1.05057  0.001713  0.000700  0.002651
   1.46960  0.42443 -0.04363 -1.05287  0.001733  0.000709  0.002630
   1.48290  0.43773 -0.04353 -1.05497  0.001757  0.000718  0.002599
   1.49611  0.45094 -0.04335 -1.05684  0.001782  0.000728  0.002559
   1.50922  0.46404 -0.04309 -1.05840  0.001811  0.000738  0.002507
   1.52220  0.47702 -0.04274 -1.05951  0.001846  0.000749  0.002435
   1.53503  0.48984 -0.04230 -1.05991  0.001890  0.000761  0.002332
   1.54772  0.50251 -0.04173 -1.05866  0.001966  0.000778  0.002139
   1.56033  0.51511 -0.04102 -1.05546  0.002082  0.000800  0.001848
   1.57293  0.52767 -0.04017 -1.05056  0.002247  0.000827  0.001487
   1.58554  0.54024 -0.03918 -1.04421  0.002483  0.000859  0.001061
   1.59822  0.55288 -0.03803 -1.03739  0.002806  0.000892  0.000617
   1.61107  0.56566 -0.03673 -1.03134  0.003239  0.000923  0.000213
   1.62412  0.57863 -0.03532 -1.02691  0.003757  0.000947 -0.000063
   1.63730  0.59173 -0.03381 -1.02354  0.004347  0.000965 -0.000201
   1.65061  0.60493 -0.03220 -1.02089  0.005006  0.000981 -0.000240
   1.66407  0.61829 -0.03050 -1.01895  0.005729  0.000993 -0.000237
   1.67771  0.63182 -0.02873 -1.01753  0.006485  0.001003 -0.000224
   1.69151  0.64549 -0.02691 -1.01645  0.007242  0.001011 -0.000215
   1.70539  0.65925 -0.02507 -1.01558  0.007974  0.001018 -0.000208
   1.71933  0.67306 -0.02321 -1.01483  0.008661  0.001024 -0.000204
   1.73324  0.68685 -0.02137 -1.01414  0.009279  0.001030 -0.000200
   1.74710  0.70060 -0.01955 -1.01346  0.009807  0.001037 -0.000197
   1.76091  0.71428 -0.01777 -1.01274  0.010225  0.001044 -0.000194
   1.77464  0.72791 -0.01603 -1.01196  0.010513  0.001052 -0.000192
   1.78831  0.74147 -0.01433 -1.01106  0.010638  0.001062 -0.000190
   1.80192  0.75498 -0.01269 -1.00999  0.010562  0.001075 -0.000188
   1.81545  0.76842 -0.01111 -1.00865  0.010209  0.001090 -0.000187
   1.82893  0.78181 -0.00959 -0.97372  0.009626  0.001534 -0.000142
   1.84234  0.79514 -0.00814 -0.92927  0.008802  0.002145 -0.000045
   1.85568  0.80841 -0.00677 -0.89160  0.007878  0.002696  0.000273
   1.86895  0.82162 -0.00547 -0.87005  0.007026  0.003023  0.000743
   1.88216  0.83477 -0.00426 -0.85902  0.006349  0.003197  0.001262
   1.89529  0.84785 -0.00314 -0.85382  0.005853  0.003286  0.001745
   1.90833  0.86086 -0.00212 -0.85134  0.005508  0.003340  0.002152
   1.92127  0.87377 -0.00120 -0.84991  0.005277  0.003381  0.002477
   1.93410  0.88657 -0.00039 -0.84894  0.005121  0.003418  0.002733
   1.94679  0.89924  0.00031 -0.84803  0.005022  0.003455  0.002930
   1.95930  0.91174  0.00088 -0.84732  0.004957  0.003492  0.003086
   1.97158  0.92401  0.00132 -0.84669  0.004916  0.003527  0.003207
   1.98354  0.93597  0.00162 -0.84643  0.004886  0.003558  0.003308
   1.99510  0.94753  0.00178 -0.84666  0.004859  0.003582  0.003396
   2.00613  0.95855  0.00180 -0.84765  0.004824  0.003594  0.003481
   2.01650  0.96892  0.00168 -0.84912  0.004788  0.003599  0.003560
   2.02609  0.97851  0.00142 -0.85120  0.004743  0.003594  0.003639
   2.03484  0.98725  0.00104 -0.85358  0.004697  0.003583  0.003713
   2.04276  0.99515  0.00050 -0.85688  0.004634  0.003557  0.003798
   2.04763  1.00000  0.00000 -0.85939  0.004588  0.003536  0.003858
   2.04763  1.00010 -0.00001  0.85939  0.015210  0.010340  0.000000
   2.05250  1.00491 -0.00071  0.87477  0.013893  0.009726  0.000000
   2.05804  1.01041 -0.00142  0.88282  0.013229  0.009426  0.000000
   2.06436  1.01668 -0.00217  0.89013  0.012653  0.009166  0.000000
   2.07155  1.02383 -0.00297  0.89697  0.012137  0.008933  0.000000
   2.07975  1.03198 -0.00382  0.90355  0.011660  0.008717  0.000000
   2.08908  1.04127 -0.00473  0.90994  0.011215  0.008515  0.000000
   2.09972  1.05186 -0.00572  0.91618  0.010796  0.008325  0.000000
   2.11183  1.06393 -0.00677  0.92226  0.010402  0.008146  0.000000
   2.12563  1.07768 -0.00791  0.92817  0.010031  0.007977  0.000000
   2.14135  1.09336 -0.00913  0.93391  0.009682  0.007819  0.000000
   2.15926  1.11122 -0.01044  0.93946  0.009354  0.007671  0.000000
   2.17966  1.13157 -0.01184  0.94479  0.009047  0.007533  0.000000
   2.20290  1.15476 -0.01334  0.94990  0.008761  0.007404  0.000000
   2.22938  1.18119 -0.01495  0.95476  0.008495  0.007285  0.000000
   2.25953  1.21130 -0.01666  0.95937  0.008250  0.007175  0.000000
   2.29389  1.24560 -0.01848  0.96372  0.008025  0.007074  0.000000
   2.33303  1.28469 -0.02041  0.96778  0.007819  0.006982  0.000000
   2.37761  1.32923 -0.02244  0.97156  0.007633  0.006898  0.000000
   2.42840  1.37997 -0.02459  0.97505  0.007466  0.006821  0.000000
   2.48625  1.43778 -0.02684  0.97824  0.007317  0.006753  0.000000
   2.55216  1.50365 -0.02919  0.98114  0.007185  0.006692  0.000000
   2.62724  1.57869 -0.03164  0.98375  0.007069  0.006637  0.000000
   2.71277  1.66418 -0.03418  0.98609  0.006968  0.006589  0.000000
   2.81020  1.76157 -0.03679  0.98816  0.006880  0.006547  0.000000
   2.92118  1.87253 -0.03946  0.98997  0.006805  0.006511  0.000000
   3.04762  1.99893 -0.04217  0.99174  0.006737  0.006475  0.000000
